#OTU ID	SRR14307903	SRR14307904	SRR14307905	SRR14307906	SRR14307907	SRR14307908	SRR14307909	SRR14307914	SRR14307923	SRR14307924	SRR14307925	SRR14307926
OTU_913	0	0	0	91	0	0	0	0	0	0	0	0
OTU_914	0	14283	0	0	0	0	0	0	877	6481	0	0
OTU_915	0	0	0	104	0	0	0	0	0	0	0	0
OTU_916	0	0	0	0	0	0	0	0	0	4503	0	0
OTU_917	0	0	34	0	0	0	0	0	0	0	0	0
OTU_918	0	0	0	50	0	0	0	0	0	0	0	0
OTU_919	0	0	0	0	0	0	0	0	0	40	0	0
OTU_920	0	0	0	0	0	0	0	0	0	66	0	0
OTU_921	0	0	0	0	0	0	0	0	0	50	0	0
OTU_922	0	0	0	0	0	0	0	111	0	0	123	0
OTU_923	0	33	0	0	0	0	0	0	0	0	0	0
OTU_924	0	0	0	0	0	0	0	0	0	13	0	0
OTU_925	0	0	0	0	0	0	0	0	0	144	0	0
OTU_926	0	0	0	0	0	0	0	0	0	134	0	0
OTU_927	0	0	24	0	0	0	0	0	0	0	0	0
OTU_928	0	0	0	0	0	0	0	0	0	63	0	0
OTU_929	153	538	0	90	0	0	0	0	648	0	783	1561
OTU_930	0	0	69	0	0	0	0	0	0	631	0	0
OTU_931	0	0	0	0	0	0	0	23	0	0	0	0
OTU_932	0	0	0	0	0	0	0	0	0	0	130	0
OTU_933	0	52	0	0	0	0	0	0	0	0	0	0
OTU_934	0	15349	0	0	0	0	0	0	114	3061	0	0
OTU_935	0	728	384	98	0	0	0	0	0	120	0	0
OTU_936	0	0	0	0	0	0	0	0	0	45	0	0
OTU_937	126	0	0	0	0	0	0	0	0	0	0	0
OTU_938	0	0	0	0	0	0	0	0	0	72	0	0
OTU_939	0	0	0	0	0	0	0	0	25	0	0	0
OTU_940	0	0	0	0	0	0	0	0	0	0	0	52
OTU_941	0	0	52	141	0	0	0	0	0	0	0	0
OTU_942	0	0	0	0	0	0	0	0	0	83	0	0
OTU_943	0	83	0	0	0	0	0	0	0	0	0	0
OTU_944	0	0	0	0	0	0	0	31	0	0	0	0
OTU_945	0	0	0	0	0	0	0	61	0	0	0	0
OTU_946	0	0	0	0	0	0	0	0	0	183	0	0
OTU_947	0	0	0	0	0	0	1204	0	0	0	0	0
OTU_948	2455	4229	0	0	0	0	0	0	1613	0	0	0
OTU_949	0	35	0	0	0	0	0	0	26	0	45	65
OTU_950	0	0	0	56	0	0	0	0	0	0	0	0
OTU_951	28	36	0	0	0	0	0	0	47	0	0	0
OTU_952	0	0	0	0	119	0	0	0	0	0	0	0
OTU_953	0	42	0	0	0	0	0	0	0	0	0	0
OTU_954	0	0	0	0	0	0	0	0	0	80	0	0
OTU_955	0	0	0	0	0	0	0	0	0	48	0	0
OTU_956	0	0	83	0	0	0	0	0	0	0	0	0
OTU_957	0	0	30	0	0	0	0	0	0	0	0	0
OTU_958	0	0	0	0	0	0	0	0	0	160	0	0
OTU_959	0	0	0	0	0	0	0	0	0	31	0	0
OTU_960	0	78	0	0	0	0	0	0	0	0	0	0
OTU_961	0	0	0	0	0	0	0	0	0	45	0	0
OTU_962	0	0	0	0	40	0	0	0	0	0	0	0
OTU_963	0	0	0	0	0	0	0	0	0	347	0	0
OTU_964	0	32	0	0	0	0	0	0	0	0	0	0
OTU_965	62	0	0	0	0	0	0	0	0	0	0	0
OTU_966	0	0	0	36	0	0	0	0	0	0	0	0
OTU_967	0	0	0	0	0	0	0	0	0	112	0	0
OTU_968	0	0	0	0	0	0	0	0	0	71	0	0
OTU_969	0	0	0	0	0	0	0	0	0	35	0	0
OTU_970	0	177	0	0	0	0	0	0	0	0	0	0
OTU_971	0	0	0	0	0	0	0	0	0	17	0	0
OTU_972	0	0	0	0	0	0	0	0	0	93	0	0
OTU_973	0	0	0	0	0	0	0	0	0	51	0	0
OTU_974	0	71	0	0	0	0	0	0	0	60	0	0
OTU_975	0	0	0	0	37	0	0	0	0	0	0	0
OTU_976	0	0	0	0	0	0	0	0	0	48	0	0
OTU_977	0	0	0	0	0	0	0	57	0	0	0	0
OTU_978	7528	13206	0	0	0	0	0	0	13915	763	67	27
OTU_979	0	338	0	0	0	0	0	0	59	501	0	0
OTU_980	0	0	0	0	0	0	0	0	0	147	0	0
OTU_981	0	3336	83	349	0	0	0	0	587	593	0	43
OTU_982	0	0	0	0	0	0	0	0	0	114	0	0
OTU_983	0	0	14320	0	18890	3360	21	19957	0	0	9004	0
OTU_984	0	0	0	0	0	0	0	0	0	1457	0	0
OTU_985	0	0	0	0	61	0	0	0	0	0	0	0
OTU_986	0	0	0	49	0	0	0	0	0	0	0	0
OTU_987	0	0	0	0	0	0	0	0	0	80	0	0
OTU_988	0	0	0	0	0	0	0	0	0	122	0	0
OTU_989	0	0	0	0	0	0	0	0	36	0	0	0
OTU_990	0	32	0	0	0	0	0	0	0	0	0	0
OTU_991	305	2837	0	0	0	0	0	0	29	0	0	0
OTU_992	0	27	0	0	0	0	0	0	0	89	0	0
OTU_993	0	0	0	0	102	0	0	92	0	0	0	0
OTU_994	0	0	0	0	0	0	0	0	0	24	0	0
OTU_995	0	0	0	0	0	0	0	0	119	0	0	0
OTU_996	22	0	0	0	0	0	0	0	0	0	0	0
OTU_997	0	56	0	0	0	0	0	0	78	0	0	0
OTU_998	0	0	0	42	0	0	0	0	0	0	0	0
OTU_999	0	0	0	0	0	0	0	0	0	30	0	0
OTU_1000	0	56	0	0	0	0	0	0	0	0	0	0
OTU_1001	0	0	0	0	0	0	0	0	88	0	25	171
OTU_1002	0	0	0	0	0	0	0	0	0	19	0	0
OTU_1003	0	0	0	0	0	0	0	0	0	23	0	0
OTU_1004	0	0	0	0	0	0	0	0	0	16	0	0
OTU_1005	0	0	0	0	54	0	0	40	0	0	0	0
OTU_1006	0	55	0	0	0	0	0	0	0	0	0	0
OTU_1007	0	43	0	0	0	0	0	0	0	0	0	0
OTU_1008	0	0	0	0	0	0	0	0	0	348	0	0
OTU_1009	0	25	0	0	0	0	0	0	0	0	0	0
OTU_1010	0	885	0	0	0	0	0	0	106	408	0	0
OTU_1011	0	0	0	0	0	0	0	0	0	0	131	0
OTU_1012	0	144	0	0	0	0	0	0	0	0	0	0
OTU_1013	0	57	0	0	0	0	0	0	0	0	0	0
OTU_1014	138	0	0	44	0	0	0	0	0	0	0	0
OTU_1015	0	31	0	0	0	0	0	0	0	0	0	0
OTU_1016	0	0	0	0	0	0	0	0	0	85	0	0
OTU_1017	0	0	0	0	0	0	0	28	0	0	0	0
OTU_1018	0	0	0	0	0	0	0	0	0	26	0	0
OTU_1019	917	2964	0	0	0	0	0	0	2675	127	0	0
OTU_1020	52	343	0	0	0	0	0	0	0	126	0	0
OTU_1021	0	0	0	0	0	0	0	0	0	125	0	0
OTU_1022	0	0	43	0	0	0	0	0	0	0	0	0
OTU_1023	0	0	0	0	0	0	0	0	0	65	0	0
OTU_1024	0	0	91	0	0	0	0	0	0	0	0	0
OTU_1025	0	0	0	0	0	0	0	34	0	0	0	0
OTU_1026	0	0	0	0	0	0	0	0	0	1545	0	0
OTU_1027	0	0	0	0	360	0	0	0	0	0	0	0
OTU_1028	0	0	0	0	0	0	0	0	0	52	0	0
OTU_1029	0	0	0	0	0	0	0	0	189	0	0	0
OTU_1030	0	22	0	0	0	0	0	0	0	0	0	0
OTU_1031	0	0	0	0	0	0	0	0	0	104	0	0
OTU_1032	0	0	0	0	0	0	0	0	0	23	0	0
OTU_1033	0	0	35	0	0	0	0	0	0	0	0	0
OTU_1034	0	0	0	0	0	0	0	0	0	50	0	0
OTU_1035	0	0	0	0	0	0	0	0	401	0	0	36
OTU_1036	0	0	0	0	135	0	0	0	0	0	0	0
OTU_1037	0	0	0	0	66	0	0	0	0	0	0	0
OTU_1038	0	0	0	0	29	0	0	0	0	0	0	0
OTU_1039	0	0	0	0	68	0	0	0	0	0	0	0
OTU_1040	0	0	0	0	0	0	0	0	0	175	0	0
OTU_1041	81	592	0	97	0	0	0	0	152	139	0	0
OTU_1042	0	0	0	0	0	0	0	0	0	82	0	0
OTU_1043	0	0	0	0	0	19	0	0	0	0	0	0
OTU_1044	0	0	0	0	59	0	0	0	0	0	0	0
OTU_1045	0	0	0	0	0	0	0	0	0	205	0	0
OTU_1046	0	0	61	0	0	0	0	0	0	0	0	0
OTU_1047	0	0	0	0	0	0	0	0	0	51	0	0
OTU_1048	0	0	76	0	0	0	0	0	0	0	0	0
OTU_1049	0	0	0	0	0	0	0	0	0	34	0	0
OTU_1050	0	0	0	0	0	0	0	0	0	15	0	0
OTU_1051	0	0	0	0	198	0	0	0	0	0	0	0
OTU_1052	0	37	0	0	0	0	0	0	0	0	0	0
OTU_1053	0	0	0	151	0	0	0	0	0	64	0	60
OTU_1054	0	0	0	0	0	0	0	0	114	0	0	0
OTU_1055	0	0	0	0	0	0	0	0	17	0	0	0
OTU_1056	0	0	0	0	24	0	0	35	0	0	0	0
OTU_1057	0	0	0	0	0	0	0	0	0	0	125	0
OTU_1058	0	0	0	0	0	0	0	0	0	0	24	0
OTU_1059	0	0	0	0	0	0	0	27	0	0	0	0
OTU_1060	0	0	0	0	0	0	0	0	0	0	0	70
OTU_1061	0	78	0	0	0	0	0	0	0	0	0	0
OTU_1062	0	0	0	41	0	0	0	0	0	0	0	0
OTU_1063	0	0	0	0	0	0	0	51	0	0	0	0
OTU_1064	0	0	0	0	0	0	0	13	0	0	0	0
OTU_1065	0	0	0	0	0	0	0	0	0	307	0	0
OTU_1066	0	0	0	0	35	0	0	0	0	0	0	0
OTU_1067	0	0	0	0	0	0	0	0	0	12120	0	0
OTU_1068	0	26	0	0	0	0	0	0	0	0	0	0
OTU_1069	965	12182	0	0	0	0	100	0	2236	330	0	0
OTU_1070	0	0	0	0	0	0	0	36	0	0	0	0
OTU_1071	0	0	0	0	0	0	0	115	0	0	0	0
OTU_1072	0	0	0	0	0	0	0	0	0	43	0	0
OTU_1073	0	0	0	0	21	0	0	0	0	0	0	0
OTU_1074	0	103	0	0	0	0	0	0	0	0	0	0
OTU_1075	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1076	0	78	0	0	0	0	0	0	0	0	0	0
OTU_1077	0	0	0	0	0	70	0	0	0	0	77	0
OTU_1078	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1079	0	0	0	0	0	0	72	0	0	0	0	0
OTU_1080	0	0	0	0	0	0	0	0	0	56	0	0
OTU_1081	0	0	0	0	0	0	0	0	0	16	0	0
OTU_1082	0	0	0	0	0	0	0	0	0	51	0	0
OTU_1083	0	0	0	28	0	0	0	0	0	0	0	0
OTU_1084	0	31	0	0	0	0	0	0	0	0	0	0
OTU_1085	0	0	0	0	0	0	2158	0	0	0	0	0
OTU_1086	0	0	0	0	0	0	0	122	0	0	0	0
OTU_1087	0	0	0	0	0	0	80	0	0	0	0	0
OTU_1088	0	0	0	0	0	0	0	0	0	43	0	0
OTU_1089	0	27	0	0	0	0	0	0	0	0	0	0
OTU_1090	0	41	0	0	0	0	0	0	0	0	0	0
OTU_1091	0	19	0	0	0	0	0	0	0	0	0	0
OTU_1092	0	0	0	0	0	0	0	0	0	35	0	0
OTU_1093	0	110	0	0	0	0	0	0	0	125	0	0
OTU_1094	0	0	0	0	0	0	0	0	0	0	0	59
OTU_1095	0	0	0	0	0	0	0	0	0	65	0	0
OTU_1096	0	205	0	0	0	0	0	0	0	0	0	0
OTU_1097	0	0	55	0	0	0	0	0	0	0	0	0
OTU_1098	0	0	0	0	0	0	0	0	0	32	0	0
OTU_1099	0	0	0	0	0	0	0	94	0	0	0	0
OTU_1100	0	151	0	0	0	0	0	0	0	0	0	0
OTU_1101	0	0	0	0	0	0	0	0	0	0	22	0
OTU_1102	0	0	0	0	0	0	0	0	233	0	0	0
OTU_1103	0	0	0	0	0	0	0	305	0	0	0	0
OTU_1104	0	73	0	0	0	0	0	0	0	0	0	0
OTU_1105	0	45	0	0	0	0	0	0	0	41	0	0
OTU_1106	0	0	0	0	0	0	15	0	0	0	0	0
OTU_1107	0	68	0	0	0	0	0	0	0	0	0	0
OTU_1108	0	45	0	0	0	0	0	0	0	0	0	0
OTU_1109	0	0	0	0	62	0	0	0	0	0	0	0
OTU_1110	0	0	0	0	0	0	0	0	0	138	0	0
OTU_1111	0	157	0	0	0	0	0	0	0	0	0	0
OTU_1112	0	0	0	0	0	0	0	0	0	37	0	0
OTU_1113	0	0	0	0	0	0	0	70	0	0	0	0
OTU_1114	0	0	0	0	0	0	0	0	0	45	0	0
OTU_1115	0	0	0	55	0	0	0	0	0	0	0	0
OTU_1116	0	0	0	0	0	0	0	0	0	91	0	0
OTU_1117	0	0	361	0	0	0	0	0	0	0	0	0
OTU_1118	0	0	0	42	0	0	0	0	0	0	0	0
OTU_1119	0	0	0	0	0	0	0	0	0	17	0	0
OTU_1120	81	21	0	0	0	0	0	0	0	0	0	0
OTU_1121	0	0	0	0	0	0	0	0	0	78	0	0
OTU_1122	0	0	0	0	0	0	0	0	0	0	21	90
OTU_1123	0	0	0	0	0	0	0	0	0	82	0	0
OTU_1124	0	0	0	0	0	0	0	0	0	54	0	0
OTU_1125	0	0	0	0	0	0	0	0	0	39	0	0
OTU_1126	0	0	0	0	0	0	0	0	0	64	0	0
OTU_1127	0	0	0	0	0	57	0	0	0	0	0	0
OTU_1128	0	124	0	0	0	0	0	0	0	128	0	0
OTU_1129	0	0	0	0	0	0	0	0	0	42	0	0
OTU_1130	0	0	0	0	0	0	0	0	0	0	42	0
OTU_1131	87	1263	232	0	0	0	0	0	0	462	0	0
OTU_1132	0	0	0	0	49	0	0	0	0	0	0	0
OTU_1133	0	43	0	0	0	0	0	0	0	0	0	0
OTU_1134	0	0	0	0	31	0	0	0	0	0	0	0
OTU_1135	0	0	0	0	86	0	0	0	0	0	0	0
OTU_1136	0	0	0	0	0	0	0	0	0	15	0	0
OTU_1137	0	459	0	0	0	0	0	0	0	12860	0	0
OTU_1138	0	0	0	0	0	0	0	0	8876	0	0	0
OTU_1139	0	403	0	0	0	0	0	0	1311	0	519	746
OTU_1140	0	99	0	0	0	0	0	0	0	0	0	0
OTU_1141	0	0	0	0	0	0	0	0	0	134	0	0
OTU_1142	0	0	0	0	0	0	0	0	0	342	0	0
OTU_1143	64	0	0	22	0	0	0	0	83	0	0	0
OTU_1144	0	0	0	0	0	0	0	0	0	63	0	0
OTU_1145	0	0	0	0	0	0	0	0	0	564	0	0
OTU_1146	0	0	0	0	0	0	0	0	0	78	0	0
OTU_1147	0	41	0	0	0	0	0	0	0	0	0	0
OTU_1148	0	0	0	0	0	0	0	0	0	14	0	0
OTU_1149	0	64	0	0	0	0	0	0	0	0	0	0
OTU_1150	0	0	0	0	0	0	0	0	0	76	0	0
OTU_1151	0	38	0	0	0	0	0	0	0	72	0	0
OTU_1152	0	0	0	0	0	0	0	0	0	98	0	0
OTU_1153	0	0	0	0	0	0	0	0	0	16	0	0
OTU_1154	0	0	0	0	0	0	0	0	0	104	0	0
OTU_1155	0	99	0	0	0	0	0	0	0	0	0	0
OTU_1156	0	0	0	0	0	0	0	0	0	0	50	0
OTU_1157	0	0	0	0	0	0	0	0	0	434	0	0
OTU_1158	0	0	0	47	0	0	0	0	0	0	0	0
OTU_1159	0	54	0	0	0	0	0	0	0	0	0	0
OTU_1160	0	0	0	0	0	0	0	0	0	189	0	0
OTU_1161	0	0	0	0	0	0	0	0	0	15	0	0
OTU_1162	0	0	0	0	0	0	0	0	0	834	0	0
OTU_1163	0	0	0	0	0	0	0	0	0	51	0	0
OTU_1164	0	30	0	0	0	0	0	0	170	0	313	131
OTU_1165	0	0	0	0	0	0	0	0	16	0	0	0
OTU_1166	0	0	0	0	0	0	0	0	0	74	0	0
OTU_1167	0	24	0	0	0	0	0	0	0	0	0	0
OTU_1168	0	0	0	0	0	0	39	0	0	0	0	0
OTU_1169	0	0	0	0	0	0	0	0	0	164	0	0
OTU_1170	0	0	1923	0	1353	113	0	863	0	0	822	0
OTU_1171	0	0	257	0	0	0	0	372	0	0	171	0
OTU_1172	0	0	0	0	0	0	0	0	0	0	0	63
OTU_1173	0	0	0	0	0	0	0	0	0	47	0	0
OTU_1174	0	0	0	0	0	0	0	0	0	2877	0	0
OTU_1175	0	0	1329	0	2106	273	0	1410	0	0	1181	0
OTU_1176	0	0	0	0	24	0	0	0	0	0	0	0
OTU_1177	0	0	0	0	0	0	0	0	0	166	0	0
OTU_1178	0	0	0	0	0	0	0	0	0	37	0	0
OTU_1179	0	177	0	0	0	0	0	0	0	0	0	0
OTU_1180	0	0	0	0	0	0	0	0	0	3889	0	0
OTU_1181	0	58	0	0	0	0	0	0	0	4508	0	0
OTU_1182	128	61	0	0	0	0	0	0	0	0	0	0
OTU_1183	287	10581	547	1807	0	0	0	0	1485	11724	0	0
OTU_1184	0	0	0	0	0	0	0	0	0	47	0	0
OTU_1185	0	38	0	0	0	0	0	0	0	0	0	0
OTU_1186	0	0	0	0	40	0	0	0	0	0	0	0
OTU_1187	0	0	0	0	0	0	0	0	0	32	0	0
OTU_1188	0	0	0	0	0	0	0	0	0	12	0	0
OTU_1189	0	0	0	0	23	0	0	0	0	0	0	0
OTU_1190	0	0	0	0	0	0	0	0	0	11	0	0
OTU_1191	0	158	70	4031	0	0	0	0	401	474	0	95
OTU_1192	0	1243	0	0	0	0	0	0	0	20	0	0
OTU_1193	0	0	0	0	0	0	0	18	0	0	0	0
OTU_1194	0	0	0	0	0	0	0	0	0	778	0	0
OTU_1195	0	0	0	0	0	0	0	0	0	53	0	0
OTU_1196	0	0	0	0	0	0	0	0	0	120	0	0
OTU_1197	0	0	0	0	0	0	0	0	0	106	0	0
OTU_1198	0	61	0	0	0	0	0	0	0	0	0	0
OTU_1199	0	0	0	0	0	0	0	0	0	49	0	93
OTU_1200	0	0	0	0	0	0	0	0	134	0	0	0
OTU_1201	0	14	0	0	0	0	0	0	0	0	0	0
OTU_1202	0	376	0	0	0	0	0	0	0	99	0	0
OTU_1203	0	0	0	0	0	0	0	0	0	79	0	0
OTU_1204	0	0	0	0	0	0	0	0	0	22	0	0
OTU_1205	0	0	0	0	0	0	70	0	0	0	0	0
OTU_1206	0	0	0	0	54	0	0	0	0	0	0	0
OTU_1207	0	0	0	33	0	0	0	0	0	0	0	0
OTU_1208	0	15	0	0	0	0	0	0	0	0	0	0
OTU_1209	0	0	0	0	0	0	0	0	0	68	0	0
OTU_1210	0	54	0	0	0	0	0	0	0	0	0	0
OTU_1211	0	91	0	0	0	0	0	0	0	0	0	0
OTU_1212	0	0	0	0	0	0	0	0	0	0	0	32
OTU_1213	0	113	0	0	0	0	0	0	0	0	0	0
OTU_1214	0	0	0	0	0	0	0	0	897	0	0	0
OTU_1215	0	0	0	0	0	0	0	0	0	49	0	0
OTU_1216	0	40	0	0	0	0	0	0	0	0	0	0
OTU_1217	0	38	0	0	0	0	0	0	0	0	0	0
OTU_1218	0	0	0	0	0	0	0	0	0	561	0	0
OTU_1219	0	0	0	0	56	0	0	0	0	0	0	0
OTU_1220	0	62	0	0	0	0	0	0	0	0	0	0
OTU_1221	0	0	0	0	59	0	0	0	0	0	0	0
OTU_1222	0	0	0	0	0	0	0	0	170	0	0	0
OTU_1223	0	0	0	0	0	0	0	0	0	9333	0	0
OTU_1224	0	0	0	0	0	0	0	0	0	0	147	0
OTU_1225	0	158	0	127	0	0	0	0	431	1168	0	0
OTU_1226	0	30	0	0	0	0	0	0	0	0	0	0
OTU_1227	0	0	0	0	0	0	0	0	0	0	0	172
OTU_1228	0	0	0	0	0	0	0	0	0	462	0	0
OTU_1229	0	0	0	0	39	0	0	0	0	0	0	0
OTU_1230	0	0	0	0	0	0	0	0	47	0	0	0
OTU_1231	0	0	0	0	0	0	0	0	0	137	0	0
OTU_1232	0	0	0	0	0	0	0	0	0	23	0	0
OTU_1233	0	214	0	0	0	0	0	0	0	0	0	0
OTU_1234	0	0	0	0	0	0	0	0	0	170	0	0
OTU_1235	0	0	0	23	0	0	0	0	0	0	0	0
OTU_1236	0	0	0	0	0	0	0	0	0	124	0	0
OTU_1237	0	0	0	0	0	0	0	0	0	25	0	0
OTU_1238	0	0	0	0	0	0	0	0	0	2673	0	0
OTU_1239	0	0	0	0	174	0	0	0	0	0	0	0
OTU_1240	0	0	0	161	0	0	0	0	0	0	0	0
OTU_1241	0	0	52	0	55	22	0	62	0	0	67	0
OTU_1242	0	12927	21	0	0	0	0	0	738	909	0	0
OTU_1243	0	1139	20	0	0	0	0	0	28	0	0	0
OTU_1244	0	0	0	0	0	0	0	0	0	65	0	0
OTU_1245	0	0	0	0	0	0	0	0	0	58	0	0
OTU_1246	0	63	0	0	0	0	0	0	0	0	0	0
OTU_1247	0	0	0	0	0	0	0	0	0	0	142	0
OTU_1248	0	0	142	0	0	0	0	0	0	0	0	0
OTU_1249	0	0	0	0	29	0	0	0	0	0	0	0
OTU_1250	0	36	0	0	0	0	0	0	0	0	0	0
OTU_1251	0	0	0	0	0	0	0	0	0	27	0	0
OTU_1252	0	0	0	0	233	0	0	0	0	0	0	0
OTU_1253	0	0	0	0	0	0	0	20	0	0	0	0
OTU_1254	0	44	0	0	0	0	0	0	0	0	0	0
OTU_1255	0	0	0	0	0	0	0	0	0	28	0	0
OTU_1256	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1257	0	0	0	0	0	0	135	0	0	0	0	0
OTU_1258	0	79	0	0	0	0	0	0	0	0	0	0
OTU_1259	0	0	0	0	35	0	0	0	0	0	0	0
OTU_1260	0	0	0	0	0	0	0	0	0	39	0	0
OTU_1261	0	0	0	0	0	0	0	0	0	18	0	0
OTU_1262	0	0	0	0	30	0	0	0	0	0	0	0
OTU_1263	42	0	0	12	0	0	0	0	32	0	0	0
OTU_1264	0	0	47	0	0	0	0	0	0	0	0	0
OTU_1265	0	152	0	0	0	0	0	0	0	2158	0	0
OTU_1266	59	368	0	0	0	0	0	0	337	0	0	0
OTU_1267	0	49	0	0	0	0	0	0	0	24456	0	57
OTU_1268	0	0	1865	0	156	0	0	0	0	0	0	0
OTU_1269	0	0	0	0	0	0	0	119	0	0	0	0
OTU_1270	108	0	0	0	0	0	0	0	0	0	0	0
OTU_1271	0	760	0	0	0	0	0	0	0	0	0	0
OTU_1272	0	0	0	0	0	0	0	0	0	239	0	0
OTU_1273	55	0	0	0	0	0	0	0	0	0	0	0
OTU_1274	0	0	0	0	0	0	0	0	0	124	0	0
OTU_1275	0	0	0	70	0	0	0	0	0	84	0	0
OTU_1276	0	0	0	0	0	0	0	0	0	5140	0	0
OTU_1277	0	0	0	0	0	0	0	0	0	61	0	0
OTU_1278	0	103	0	0	0	0	0	0	0	107	0	0
OTU_1279	0	0	0	0	0	0	0	0	0	38	0	0
OTU_1280	0	27	0	0	0	0	0	0	0	0	0	0
OTU_1281	0	0	0	0	0	0	0	0	0	38	0	0
OTU_1282	0	0	0	0	0	0	0	0	15	0	0	0
OTU_1283	0	0	0	0	0	0	0	0	0	34	0	0
OTU_1284	0	0	0	0	0	0	0	0	0	102	0	0
OTU_1285	0	96	0	0	0	0	0	0	0	0	0	0
OTU_1286	0	0	55	0	0	0	0	0	0	0	0	0
OTU_1287	0	0	0	0	0	0	0	0	0	0	0	57
OTU_1288	0	0	0	0	19	0	0	0	0	0	0	0
OTU_1289	0	0	0	0	0	0	0	0	0	78	0	0
OTU_1290	0	0	0	0	0	0	0	0	0	124	0	0
OTU_1291	0	0	0	0	0	0	0	0	0	70	0	0
OTU_1292	0	0	0	26	0	0	0	0	0	0	0	0
OTU_1293	0	25	0	0	0	0	0	0	0	0	0	0
OTU_1294	0	0	0	0	0	0	0	0	0	12111	0	0
OTU_1295	0	0	0	0	0	0	0	0	0	164	0	0
OTU_1296	0	0	0	0	0	0	0	0	0	36	0	0
OTU_1297	0	0	0	0	0	0	0	0	0	39	0	0
OTU_1298	0	0	0	0	0	0	0	0	0	83	0	0
OTU_1299	0	0	0	0	0	0	0	0	0	0	0	70
OTU_1300	0	18	0	0	0	0	0	0	0	0	0	0
OTU_1301	0	0	0	28	0	0	0	0	0	0	0	0
OTU_1302	0	166	0	0	0	0	0	0	0	0	0	0
OTU_1303	0	0	0	0	112	0	0	0	0	0	0	0
OTU_1304	0	0	0	0	0	0	0	0	0	88	0	0
OTU_1305	0	0	0	0	0	0	0	0	0	157	0	0
OTU_1306	0	70	0	0	0	0	0	0	0	0	0	0
OTU_1307	0	0	0	0	0	0	84	0	0	0	0	0
OTU_1308	0	0	0	0	0	0	0	0	0	1355	0	0
OTU_1309	0	57	0	0	0	0	0	0	0	0	0	0
OTU_1310	0	0	0	0	0	0	0	0	0	0	0	66
OTU_1311	0	0	0	0	0	0	0	0	0	118	0	0
OTU_1312	0	0	0	0	0	0	0	0	0	38	0	0
OTU_1313	0	0	83	0	0	0	0	110	0	0	0	0
OTU_1314	0	0	0	0	0	0	0	0	0	32	0	0
OTU_1315	0	0	0	0	0	0	0	0	0	106	0	0
OTU_1316	0	43	0	0	0	0	0	0	0	0	0	0
OTU_1317	0	0	0	0	0	0	57	0	0	0	0	0
OTU_1318	0	0	0	0	0	0	0	0	0	24	0	0
OTU_1319	0	0	0	0	0	0	0	0	0	45	0	0
OTU_1320	0	0	0	0	0	0	0	0	0	76	0	0
OTU_1321	0	0	0	0	67	0	0	0	0	0	0	0
OTU_1322	0	0	0	0	32	0	0	24	0	0	0	0
OTU_1323	0	0	0	43	0	0	0	0	0	0	0	0
OTU_1324	42	138	0	446	0	0	0	0	225	0	0	0
OTU_1325	0	0	0	0	0	0	0	0	0	763	0	0
OTU_1326	0	111	0	0	0	0	0	0	0	0	0	0
OTU_1327	0	0	162	0	0	0	0	0	0	0	0	0
OTU_1328	21196	76558	0	0	0	0	0	0	1584	3425	0	0
OTU_1329	0	0	0	0	0	0	0	0	0	985	0	0
OTU_1330	65	2643	0	0	0	0	0	0	98	0	0	0
OTU_1331	0	0	0	0	0	0	0	0	0	100	0	0
OTU_1332	0	0	0	0	0	0	0	0	0	10	0	0
OTU_1333	0	0	0	0	0	0	0	0	0	35	0	0
OTU_1334	0	0	0	46	0	0	0	0	0	0	0	0
OTU_1335	103	0	0	0	0	0	61	0	0	103	0	674
OTU_1336	0	0	0	0	0	0	0	0	0	0	47	0
OTU_1337	0	0	52	0	0	0	0	0	0	0	0	0
OTU_1338	52	0	0	0	0	0	0	0	0	0	0	0
OTU_1339	0	0	0	0	0	0	0	0	0	100	0	0
OTU_1340	0	0	0	0	0	0	0	0	0	361	0	0
OTU_1341	0	0	0	0	0	0	0	0	0	27	0	0
OTU_1342	0	124	0	0	0	0	0	0	0	0	0	0
OTU_1343	0	0	0	0	0	0	0	23	0	0	0	0
OTU_1344	0	0	25	18	0	0	0	0	0	0	0	0
OTU_1345	0	0	0	0	0	0	0	0	0	17	0	0
OTU_1346	0	39	0	0	0	0	0	0	0	0	0	0
OTU_1347	0	0	0	0	0	0	0	0	18	0	0	0
OTU_1348	0	0	0	0	0	0	0	57	0	0	0	0
OTU_1349	0	0	0	0	0	0	0	0	0	579	0	0
OTU_1350	0	0	0	0	0	0	0	0	0	62	0	0
OTU_1351	0	0	0	0	0	0	0	0	0	331	0	0
OTU_1352	0	79	0	0	0	0	0	0	0	0	0	0
OTU_1353	0	0	0	0	0	0	0	0	42	0	0	0
OTU_1354	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1355	0	739	0	0	0	0	0	0	0	0	0	0
OTU_1356	0	0	0	0	0	0	0	0	0	41	0	0
OTU_1357	0	0	0	0	0	0	26	0	0	0	0	0
OTU_1358	0	0	0	0	0	0	0	0	0	49	0	0
OTU_1359	0	0	0	0	0	0	0	0	0	6214	0	0
OTU_1360	0	0	0	0	0	0	0	0	23	0	0	0
OTU_1361	0	0	0	0	0	0	0	0	0	39	0	0
