#OTU ID	NXT031_YAN_001	NXT031_YAN_002	NXT031_YAN_003	NXT031_YAN_004	NXT031_YAN_005	NXT031_YAN_006	NXT031_YAN_007	NXT031_YAN_008	NXT031_YAN_009	NXT031_YAN_010	NXT031_YAN_011	NXT031_YAN_012	NXT031_YAN_013	NXT031_YAN_014	NXT031_YAN_015	NXT031_YAN_016	NXT031_YAN_017	NXT031_YAN_018	NXT031_YAN_019	NXT031_YAN_020	NXT031_YAN_021	NXT031_YAN_022	NXT031_YAN_023	NXT031_YAN_025	NXT031_YAN_026	NXT031_YAN_027	NXT031_YAN_028	NXT031_YAN_029	NXT031_YAN_030	NXT031_YAN_031	NXT031_YAN_032	NXT031_YAN_033	NXT031_YAN_034	NXT031_YAN_035	NXT031_YAN_036	NXT031_YAN_037	NXT031_YAN_038	NXT031_YAN_039	NXT031_YAN_040	NXT031_YAN_041	NXT031_YAN_042	NXT031_YAN_043	NXT031_YAN_044	NXT031_YAN_045	NXT031_YAN_046	NXT031_YAN_047	NXT031_YAN_049	NXT031_YAN_050	NXT031_YAN_051	NXT031_YAN_052	NXT031_YAN_053	NXT031_YAN_054	NXT031_YAN_055	NXT031_YAN_056	NXT031_YAN_057	NXT031_YAN_058	NXT031_YAN_059	NXT031_YAN_061	NXT031_YAN_062	NXT031_YAN_063	NXT031_YAN_064	NXT031_YAN_065	NXT031_YAN_066	NXT031_YAN_067	NXT031_YAN_068	NXT031_YAN_069	NXT031_YAN_070	NXT031_YAN_071	NXT031_YAN_072	NXT031_YAN_073	NXT031_YAN_074	NXT031_YAN_075	NXT031_YAN_076	NXT031_YAN_077	NXT031_YAN_078	NXT031_YAN_079	NXT031_YAN_080	NXT031_YAN_081	NXT031_YAN_082	NXT031_YAN_083	NXT031_YAN_084	NXT031_YAN_085	NXT031_YAN_086	NXT031_YAN_087	NXT031_YAN_088	NXT031_YAN_089	NXT031_YAN_090	NXT031_YAN_091	NXT031_YAN_092	NXT031_YAN_093	NXT031_YAN_094	NXT031_YAN_095
zOTU_1493	1	12	12	0	0	1	7	5	1	2	0	0	4	1	8	3	1	4	2	0	19	2	6	5	11	9	0	16	0	23	7	14	10	26	0	0	21	13	11	2	3	4	9	3	4	7	10	23	3	27	6	0	7	1	3	14	6	4	6	3	2	3	18	6	5	25	4	1	0	9	5	6	16	5	33	3	0	18	5	7	0	3	12	3	3	0	5	11	1	10	6	5
zOTU_14933	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	1	0	4	0	0	0	3	0	0	0	6	0	0	0	2	3	0	0	0	1	5	0	0	2	1	0	4	3	0	1	1	3	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	2	1	0	0	1	1	0	0	3	0
zOTU_14938	2	5	0	0	3	2	5	10	2	4	0	0	0	2	1	4	8	0	0	1	4	8	3	1	12	0	1	5	5	11	2	3	0	1	0	0	2	13	1	2	6	0	3	17	1	4	3	7	0	4	1	1	0	5	3	1	0	0	6	1	15	1	5	5	4	1	2	0	0	10	29	0	10	32	2	0	0	1	0	2	0	0	0	2	9	4	20	35	1	0	4	2
zOTU_14939	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	8	0	0	2	0	2	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	7	0	0	0	7	0	0	0
zOTU_1494	7	2	0	0	1	0	0	0	9	0	0	0	22	0	0	0	13	0	0	0	0	1	0	0	2	0	11	0	0	2	128	4	0	0	0	0	0	0	21	6	0	4	0	2	1	0	0	6	2	3	1	42	1	9	0	0	0	0	1	0	90	0	1	6	12	1	5	0	0	0	4	3	3	4	15	0	0	6	0	0	0	0	1	3	1	1	64	12	23	52	0	0
zOTU_14941	0	1	1	0	0	0	4	0	0	0	0	0	0	0	3	0	1	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	6	0	1	0	0	0	1	3	0	0	0	0	5	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	4	0	1	3	9	3	0	0	1	1	0	0	1	3	2	0	0	6	1	1	0	4	0
zOTU_14948	3	2	2	0	0	0	0	1	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	1	0	11	1	3	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	1	0	6	0	1	0	0	1	0	0	0	0	2	0	0	1	7	2	2	23	0	0
zOTU_14949	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	1	0	0	1	0	0	4	23	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	0	0	0	0	1	0	4	0	0	0	2	2	2	1	0	0	0	0	8
zOTU_1495	42	33	26	5	15	0	1	20	8	2	1	0	21	3	2	10	0	44	21	5	5	81	3	22	2	7	6	1	0	8	2	51	16	3	0	0	8	0	0	20	2	24	7	0	17	0	7	0	0	1	7	0	5	47	0	1	1	72	22	2	9	3	23	83	0	20	37	2	0	26	0	7	8	2	11	11	28	3	3	0	0	6	31	0	19	50	2	28	14	17	109	1
zOTU_14962	4	12	2	0	0	8	5	6	5	6	1	0	5	4	1	5	2	3	3	3	32	6	4	16	1	3	1	27	11	13	5	6	8	6	0	0	17	11	11	2	14	8	5	3	3	3	9	20	4	7	5	0	3	0	2	7	0	1	2	3	2	33	2	3	2	29	4	0	0	27	3	4	4	2	22	3	3	5	2	1	0	6	7	3	0	1	2	1	2	2	9	4
zOTU_14963	0	2	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	13	0	0	0	1	1	0	0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	3	0	0	2	2	0	0	0	0	0	1	15	0	0	0	1	0	1
zOTU_14966	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	2	12	5	1	0	10	0	0	0	0	5	0	1	7	0	1	1	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	7	0	0	0	1	3	0	0	0	9	2	0	0
zOTU_14968	1	1	1	0	0	0	0	0	1	0	2	0	4	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	3	1	0	0	0	0	1	0	1	7	1	1	0	4	0	0	5	1	1	1	5	1	1	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	1	0	0	1	1	1	0	0	1	1	0	1	7
zOTU_1497	11	14	1	6	9	4	11	6	20	7	1	0	24	3	4	13	8	4	6	35	15	2	9	1	1	0	7	14	13	17	2	2	18	53	0	0	28	19	10	2	51	6	4	5	15	9	28	0	2	6	4	26	1	5	5	12	7	2	12	6	7	7	4	5	15	22	12	2	0	17	8	18	23	12	12	11	8	44	2	3	0	3	2	27	6	15	1	1	1	2	27	4
zOTU_14971	0	3	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	3	0	2	0	1	1	0	2	0	2	0	1	0	0	0	0	2	1	3	0	3	0	0	7	0	3	2	1	0	3	0	0	6	0	1	1	0	0	0	0	0	1	1	0	0	3	2	0	0	1	0	0	1	2	2	0	0	3	1	1	0	0	1	0	3	2	1	1	0	1	0	3
zOTU_14982	0	0	2	0	0	0	0	0	0	0	1	0	2	0	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	1	1	0	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	25
zOTU_14984	17	8	13	3	6	1	1	9	6	2	0	0	3	1	3	1	0	13	9	19	7	18	1	13	3	1	4	1	1	5	0	9	19	0	0	0	8	1	5	7	1	14	1	0	17	2	8	0	0	1	12	0	4	35	0	0	0	33	6	7	3	12	4	16	1	5	8	7	0	5	0	3	4	0	13	2	8	2	8	1	0	8	4	0	9	7	0	1	20	5	0	3
zOTU_14987	5	0	2	7	0	1	1	0	6	0	0	0	2	0	0	5	2	4	0	13	0	7	0	0	0	1	1	2	0	9	6	2	1	1	0	0	2	2	0	0	1	0	0	0	2	0	2	0	1	13	0	0	1	1	0	10	0	5	0	2	1	1	3	1	2	1	3	0	0	7	0	2	1	1	2	3	4	1	0	0	0	0	0	5	0	0	1	1	0	3	1	4
zOTU_14989	2	0	3	2	0	0	1	1	1	1	1	0	0	0	0	4	3	0	3	1	3	1	1	3	0	0	1	7	1	8	2	2	1	5	0	0	2	2	2	1	0	3	2	2	1	0	4	2	0	3	0	0	2	2	2	6	0	0	1	0	1	2	2	1	1	4	5	1	0	3	1	0	3	0	3	0	1	0	0	0	0	4	3	2	1	2	1	0	1	0	1	0
zOTU_1499	7	30	0	3	0	13	21	0	0	1	0	0	0	0	0	1	5	17	1	16	4	7	1	18	0	5	5	30	30	12	4	10	9	0	0	0	21	21	2	1	26	7	6	0	12	0	20	9	22	25	4	0	0	0	0	2	0	2	1	5	0	11	0	0	3	21	0	0	0	27	0	1	0	12	36	0	7	0	5	1	0	10	20	8	0	0	2	0	0	12	5	0
zOTU_14998	0	0	5	0	0	0	0	4	1	0	1	0	0	0	1	3	0	0	0	1	4	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	1	1	0	1	0	3	0	0	2	1	1	2	0	0	0	1	0	0	2	0	0	1	0	0	0	3	0	1	2	0	2	0	0	1	0	3	0	0	0	0	0	0	0	1	0	1	2	0
zOTU_14999	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	1	0	0	0	0	10	0	1	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	1
zOTU_15	32	169	104	52	119	94	683	815	283	25	4	0	27	132	47	691	320	103	6	496	1134	51	167	842	2	247	920	919	973	57	1727	87	623	9	0	0	1970	90	1146	38	837	29	290	30	131	22	190	522	749	133	244	1215	26	22	13	346	5	148	6	57	159	2204	171	20	913	814	31	1	0	1373	118	128	207	77	1013	66	239	407	380	29	0	74	74	100	7	45	777	71	58	68	800	287
zOTU_150	4	39	19	1	14	1	51	76	22	9	8	0	25	10	89	37	35	57	101	2	56	108	13	60	116	9	4	48	5	198	31	13	16	32	0	0	26	56	213	47	32	17	78	477	17	126	74	88	23	100	40	9	36	320	37	47	13	17	53	1	129	20	225	33	47	28	170	5	0	47	129	36	127	108	147	4	2	196	14	98	0	12	12	63	76	120	213	285	11	91	83	113
zOTU_15012	1	1	1	0	7	3	14	10	6	2	0	0	0	4	0	3	6	0	0	5	20	0	0	6	0	2	15	8	33	0	18	1	5	0	0	0	5	4	5	0	14	0	2	1	0	0	1	10	4	6	4	10	0	1	0	1	0	1	0	0	5	19	2	0	19	8	2	0	0	23	10	0	6	0	7	0	0	1	1	0	0	1	1	2	1	0	19	3	1	2	14	3
zOTU_15018	0	1	1	1	0	1	4	0	0	0	0	0	1	0	5	1	2	0	0	0	3	0	3	0	2	1	1	2	1	6	0	1	0	3	0	0	0	2	2	0	2	0	5	10	0	4	2	5	1	4	2	0	4	0	5	3	20	0	3	1	1	4	0	0	5	4	2	2	0	5	2	4	7	4	6	0	0	3	0	0	0	0	0	1	4	0	1	2	2	0	2	4
zOTU_15027	1	0	1	0	3	0	0	0	0	1	0	0	0	0	2	0	8	0	0	0	0	1	10	0	10	0	9	1	0	1	0	0	5	10	0	0	0	3	1	7	0	1	0	2	0	6	0	0	0	3	2	8	0	6	12	2	0	0	2	0	3	0	0	2	0	0	1	0	0	0	3	0	3	1	2	0	0	0	0	4	0	0	0	0	6	1	5	0	0	0	0	3
zOTU_15047	0	1	0	3	0	2	4	0	16	0	0	0	2	3	4	10	7	0	0	7	6	2	0	2	0	0	0	4	0	3	0	1	0	0	0	0	0	0	0	3	2	1	0	0	0	2	13	0	11	4	0	4	0	0	6	2	0	0	0	0	13	0	1	1	1	3	5	0	0	3	0	3	0	1	0	2	0	0	0	0	0	0	5	0	3	2	1	0	0	0	0	0
zOTU_1505	0	1	4	1	0	18	0	0	3	0	0	0	0	0	8	2	0	1	0	0	0	1	24	1	0	3	0	0	0	1	0	0	1	4	0	0	1	8	0	0	0	0	0	17	0	0	73	0	8	0	0	0	0	2	0	6	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	1	0	0	3	2	0	1	0	1	0
zOTU_15059	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	0	0	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
zOTU_15065	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	2	5	1	11	1	2	1	3	2	0	2	0	2	0	0	2	0	0	0	1	0	0	1	3	4	0	1	0	0	0	0	0	0	1	2	0	2	0	0	0	0	5	1	8	1	0	0	0	1	3	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	11	0	0	0	0	2
zOTU_1507	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
zOTU_15082	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	3	0	0	5	0	0	0	1	0	0	0	42	0	0	0	0	0	0	0	0	7	0	0	0	0	12	0	0	0	0	0	0	7	0	1	2	0	0	0	0	0	0	4	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	15	0	0	3	0	0	0	0
zOTU_15088	1	0	0	0	0	0	1	2	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1	0	3	0	12	0	0	0	0	0	0	0	1	2	3	1	0	0	5	0	1	0	0	0	0	5	0	5	1	0	0	0	0	1	0	0	1	7	2	0	0	0	0	0	1	0	0	0	0	5	0	0	12	0	4	0	0	0	0	0	2	0	0	0	0	1	3
zOTU_1509	1	16	1	0	0	0	4	5	0	2	1	0	0	0	0	0	0	2	1	2	6	2	13	6	2	2	0	3	0	28	2	1	0	0	0	0	5	8	2	27	1	1	2	17	1	0	4	7	4	3	3	9	3	15	1	8	0	12	5	1	6	4	0	2	3	2	0	0	0	4	0	4	10	0	9	5	0	1	1	0	0	0	2	0	4	36	20	0	0	0	3	1
zOTU_15090	2	0	4	1	2	4	1	9	12	12	3	0	0	1	8	1	7	3	1	3	1	18	18	10	12	4	4	1	0	23	3	1	1	5	0	0	2	2	1	6	1	2	1	5	2	3	1	3	0	5	1	10	4	2	7	19	1	0	13	9	1	0	4	8	9	1	3	0	0	1	3	1	25	7	0	9	9	3	0	9	0	0	7	0	7	0	3	1	0	5	0	31
zOTU_15092	0	2	0	0	0	0	0	1	1	2	1	0	0	0	0	4	0	0	0	0	0	0	9	2	0	0	0	0	0	4	0	0	1	0	0	0	0	2	2	2	1	1	0	3	1	14	0	0	0	0	0	0	14	2	2	16	0	1	0	0	1	0	4	0	1	0	4	0	0	0	0	0	4	0	0	3	1	1	0	3	0	0	0	1	0	2	1	1	0	0	2	8
zOTU_15099	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	7	0	0	7	0	0	1	4	1	1	0	6	1	0	0	2	1	0	0	0	4	0	1	0	0	0	3	1	2	0	4	1	4	1	5	1	0	0	0	0	0	0	0	0	4	6	0	9	0	0	0	0	0	0	1	2	0	0	0	1	5	0	6	0	0	0	0	0	1	0	0	0	0	5	6
zOTU_151	0	1	0	1	0	0	0	1	0	1	121	0	0	10	180	0	0	0	0	0	1	0	0	1	5	0	1	0	0	1	1	0	1	1	0	3571	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1
zOTU_15106	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	0	2	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	1	0	0	0	0	0
zOTU_15111	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	2	0	5	2	10	0	0	1	0	0	2	3	0	2	0	0	1	1	0	0	0	0	0	6	1	3	0	0	0	0	2	0	1	0	0	2	0	1	0	0	0	0	0	0	8	0	0	0	0	0	1	1	0	0	4	0	0	1	0	1	0	1	3	1	0	0	6	3	1	2	0	1
zOTU_15118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	0	37	0	6	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
zOTU_1512	2	16	2	22	5	15	1	6	19	2	17	0	85	0	15	7	111	11	4	116	24	0	1	4	7	2	5	58	5	1	1	9	50	2	0	0	0	24	1	79	60	17	12	23	61	0	4	0	215	9	1	0	7	1	3	14	0	16	13	0	5	3	2	0	6	25	0	0	0	108	0	6	2	3	14	27	47	3	7	12	0	22	0	18	16	1	0	0	5	2	8	9
zOTU_15123	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	7	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	6	0	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	10	0	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0	1	0	0
zOTU_15125	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	2	0	0	0	0	0	4	9	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
zOTU_15127	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	3	0	0	0	8	0	0	2	0	6	0	0	0	0	1	0	0	12	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	1	3	0	0	0	2	0	3	0	0	1	0	0	1	0	0	0	0	2	1	0	5	0	0	0	0	0	0
zOTU_15128	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	25	0	0	0	1	0
zOTU_1513	1	1	0	0	0	1	0	0	1	0	1	0	1	0	3	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	2	2	2	1	7	1	3	0	4	3	2	0	0	1	1	4	3	0	0	1	0	3	1	0	1	2	2	4	0	0	1	0	2	0	1	0	1	0	1	0	9	0	1	0	2	7	0	2	0	0	0	2	8
zOTU_15133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	1	5	17	0	5	0	0	0	0	1	0	0	0	28	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	16
zOTU_15134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	6	0	0	0	1	2	0	0	1	0	8	0	10	2	0	0	0	2	0	2	5	0	3	0	0	9	0	1	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	5	2	0	1	0	0	0	3
zOTU_15138	3	1	0	0	3	1	2	4	4	4	0	0	0	1	2	3	0	4	4	0	7	7	3	4	1	3	1	2	6	2	0	3	3	1	0	0	0	0	2	3	1	1	5	0	3	1	3	0	0	2	2	0	3	4	1	0	3	4	13	0	0	3	0	4	3	3	4	2	0	10	1	2	1	0	5	0	1	1	3	0	0	5	1	0	6	2	1	5	6	14	0	8
zOTU_15139	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	1	2	2	0	1	2	0	0	2	0	6	0	0	1	0	0	0	2	0	1	0	1	0	0	12	0	0	1	4	0	4	2	0	2	2	0	2	1	2	5	0	2	1	3	0	0	1	0	0	0	4	0	0	0	2	4	1	0	5	0	0	0	0	0	1	1	0	0	0	0	0	3	3
zOTU_1514	14	34	12	5	14	16	23	25	24	10	0	0	11	4	11	7	39	29	39	14	53	16	9	21	13	7	2	120	21	49	12	19	21	5	0	0	66	34	35	27	18	23	15	36	10	25	15	142	8	16	8	22	21	37	38	65	3	15	18	8	48	87	38	27	10	99	194	2	0	96	22	11	62	26	32	30	10	22	2	13	0	24	14	37	49	29	23	34	20	8	22	13
zOTU_15146	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	44	0	0	2	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_15147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	1	0	0	0	0	0	0	4	0	0	0	0	4	0	0
zOTU_15149	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	12	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	6	3	2	1	1	0	1	1	0	1	0	1	5	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	8	0	2	9	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0
zOTU_1515	1	21	10	0	0	3	6	0	2	4	11	0	4	0	16	7	6	4	0	5	18	2	23	7	4	7	2	14	1	29	13	20	3	13	0	0	6	19	20	5	4	2	8	17	9	21	27	40	4	39	7	2	15	15	7	45	1	9	50	2	8	13	19	0	3	21	2	1	0	31	11	9	7	29	19	2	2	45	11	36	0	19	7	9	21	4	44	8	4	4	6	14
zOTU_15151	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	2	0	2	0	5	0	3	0	0	0	0	16	0	0	0	1	7	0	0	0	4	0	2	0	0	15	0	0	3	1	3	3	0	1	4	12	0	0	0	0	0	0	0	0	1	0	3	13	0	0	9	0	2	0	0	2	0	1	0	1	5	0	0	0	2
zOTU_15156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
zOTU_15157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	0	0	1	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	8
zOTU_1516	0	0	0	0	0	0	1	4	0	0	0	0	0	84	0	0	0	0	0	1	1	0	2	3	0	0	34	2	0	5	0	0	0	0	0	0	0	63	0	20	2	0	0	37	0	0	20	2	2	0	0	254	0	0	1	42	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	0	1	2	2	0	2	1	0	1	0	0
zOTU_15168	3	3	3	0	1	0	0	4	2	1	0	0	6	0	4	0	7	1	2	1	2	0	2	1	6	0	1	12	0	2	0	12	4	0	0	0	8	8	1	1	4	1	7	17	0	0	0	15	4	6	5	4	12	11	12	5	0	6	1	1	11	4	7	3	0	0	7	0	0	10	2	6	5	6	24	3	0	6	0	2	0	0	9	1	12	8	1	0	3	1	6	4
zOTU_1517	11	5	12	13	2	3	5	12	13	11	0	0	8	1	10	24	28	7	7	3	14	11	9	11	10	0	8	12	1	53	15	17	17	5	0	0	10	30	18	13	7	17	5	46	9	2	9	22	10	43	8	21	12	28	39	81	65	3	21	1	21	6	9	11	11	4	37	3	0	38	39	14	25	5	10	25	10	14	2	2	0	2	15	32	28	14	6	10	12	27	11	9
zOTU_15177	4	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	7	0	1	0	2	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	2	2	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	7	1	1	0	6	2	1	0	2	0	0	0	2	0	0	1	0	0	2	1	0	0	0
zOTU_15187	40	17	11	3	11	2	6	20	24	20	1	0	9	4	5	14	9	26	51	8	33	24	12	21	22	3	5	10	3	32	10	28	30	6	0	0	7	9	15	25	3	35	10	0	21	6	15	2	4	5	10	12	12	54	13	3	3	23	37	5	14	14	13	53	7	6	32	21	0	17	17	15	24	0	16	12	21	11	6	3	0	29	19	1	34	50	8	17	25	25	19	11
zOTU_1519	3	14	4	16	0	8	4	6	9	7	29	0	2	8	36	7	6	42	2	40	4	1	27	7	5	29	24	14	3	10	69	11	6	56	0	0	36	22	10	1	20	3	6	6	5	10	22	9	16	38	6	41	4	4	0	4	2	18	0	3	0	11	15	6	29	6	0	3	0	28	41	0	16	15	48	1	3	27	5	23	0	7	10	14	1	0	23	0	2	9	12	4
zOTU_15199	2	6	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	6	1	7	1	1	0	0	3	2	0	1	2	0	1	0	0	0	0	4	0	2	0	1	0	0	1	1	1	1	1	1	0	0	3	0	0	0	0	2	0	1	1	2	0	3	1	1	0	0	2	0	0	0	1	5	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	2	0
